n,title,author,rating,num_ratings,num_reviews,descrip,isbn,isbn13,binding,edition,pages,published_on,genres
10987496-buntovnik-na-prijestolju,"
      Buntovnik na prijestolju
",Marija Jurić Zagorka,"
  4.38
","

  504
  ratings
","

    7
    reviews
",,Grička,#7,Hardcover,,444 pages,"
            Published
        1987
         by August Cesarec

      ","['Historical', 'Historical', 'Historical Fiction', 'Fiction']"
1190156,"
      The War With Mr. Wizzle
",Gordon Korman,"
  4.18
","

  1,312
  ratings
","

    44
    reviews
","Walter C. Wizzle and and his computer are trying to take over Macdonald Hall! Wizzle is making everyone wear a tie and is giving out demerits and detentions like they're going out of style! Bruno and boots have had enough. If The Fish (Headmaster Sturgeon) won't do anything, they will. Wizzle has got to go!The boys form a coalition with their fellow students and the girls at Miss Scrimmage's Finishing School -- and the Wizzle War in on! They build a machine to simulate earthquakes, program non-existent students into Wizzle's computer, even hide all his computer paper -- replacing it with paper towels. nothing works. But when they match Wizzle with the girl of his dreams things begin to change. But for the better? Nobody knows what will happen once Bruno and Boots get started!",0590326430,9780590326438),Paperback,,224 pages,"
            Published
        1982
         by Scholastic 

      ","['Fiction', 'Young Adult', 'Childrens', 'Humor', 'Humor', 'Funny', 'Cultural', 'Canada', 'Humor', 'Comedy', 'Academic', 'School', 'Childrens', 'Juvenile', 'Contemporary']"
180089,"
      Mind Power Into the 21st Century: Techniques to Harness the Astounding Powers of Thought
",John Kehoe,"
  4.21
","

  2,021
  ratings
","

    131
    reviews
","Anecdotes from Carol Burnett, Mark Spitz, Arnold Schwarzenegger, and others add a lively touch to this inspirational book. ""Mind Power Into the 21st Century"" takes a practical approach, giving readers techniques that they can apply to their own lives. This accessible road to personal improvement is simple, easy, and straightforward, without all the jargon. 19 illustrations.",0969755147,9780969755142),Paperback,,148 pages,"
            Published
        May 15th 2001
         by Zoetic Books

            
              (first published 1996)
            
","['Self Help', 'Nonfiction', 'Psychology', 'Self Help', 'Personal Development', 'Spirituality']"
80015,"
      The Treasure of Timbuktu
",Catherine  Palmer,"
  3.90
","

  1,139
  ratings
","

    94
    reviews
","When the Tuareg, a fierce nomadic tribe, come after Tille Thornton, she can't believe they're serious! How can they think she's the legendary Tree-Planting Woman—the one who holds the key to the treasure of Timbuktu? But they are serious. Deadly serious. Desperate and on the run, Tille finds herself in an uneasy partnership with Graeme McLeod, a daring adventurer who comes out of nowhere to thwart the Tuareg's attempt to kidnap her. Now the two of them are joined against angry tribesmen, crocodiles, a sandstorm, rampaging hippos, and more as they embark on a quest that could bring them the answers they seek—or cost them everything.",0842357750,9780842357753),Paperback,,271 pages,"
            Published
        April 4th 1997
         by Tyndale House Publishers

            
              (first published March 21st 1997)
            
","['Christian Fiction', 'Romance', 'Christian', 'Fiction', 'Contemporary']"
17668133-writing-about-villains,"
      Writing About Villains
",Rayne Hall,"
  4.19
","

  156
  ratings
","

    25
    reviews
","Create the villain your novel deserves: a fiend whom your readers will love to hate and can never forget. Instead of cardboard evil-doers with evil laughter and stinking breath, you will develop villains with personality, ideals, feelings and conflicts. They will challenge your heroes, chill your readers, and give your novel excitement and depth.This book is part of the Writing Craft Series: Writing Fight Scenes, Writing Scary Scenes, The Word-Loss Diet, Writing About Villains, and more.British English.",English,English,Kindle Edition,,75 pages,"
            Published
        March 2013
         by Scimitar Press

      ","['Language', 'Writing', 'Nonfiction']"
732139,"
      Nausicaä of the Valley of the Wind, Vol. 2
",Hayao Miyazaki,"
  4.52
","

  2,662
  ratings
","

    76
    reviews
",,1591163501,9781591163503),Paperback,,130 pages,"
            Published
        March 31st 2004
         by VIZ Media

            
              (first published August 25th 1983)
            
","['Sequential Art', 'Manga', 'Sequential Art', 'Comics', 'Sequential Art', 'Graphic Novels', 'Fantasy', 'Science Fiction', 'Fiction']"
7703038-nemesis,"
      Nemesis
",Philip Roth,"
  3.79
","

  10,893
  ratings
","

    1,226
    reviews
","In the “stifling heat of equatorial Newark,” a terrifying epidemic is raging, threatening the children of the New Jersey city with maiming, paralysis, lifelong disability, and even death. This is the startling theme of Philip Roth’s wrenching new book: a wartime polio epidemic in the summer of 1944 and the effect it has on a closely knit, family-oriented Newark community and its children. At the center of Nemesis is a vigorous, dutiful twenty-three-year-old playground director, Bucky Cantor, a javelin thrower and weightlifter, who is devoted to his charges and disappointed with himself because his weak eyes have excluded him from serving in the war alongside his contemporaries. Focusing on Cantor’s dilemmas as polio begins to ravage his playground—and on the everyday realities he faces—Roth leads us through every inch of emotion such a pestilence can breed: the fear, the panic, the anger, the bewilderment, the suffering, and the pain. Moving between the smoldering, malodorous streets of besieged Newark and Indian Hill, a pristine children’s summer camp high in the Poconos—whose “mountain air was purified of all contaminants”—Roth depicts a decent, energetic man with the best intentions struggling in his own private war against the epidemic. Roth is tenderly exact at every point about Cantor’s passage into personal disaster, and no less exact about the condition of childhood. Through this story runs the dark questions that haunt all four of Roth’s late short novels, Everyman, Indignation, The Humbling, and now Nemesis: What kind of accidental choices fatally shape a life? How does the individual withstand the onslaught of circumstance?",0547318359,9780547318356),Hardcover,,280 pages,"
            Published
        October 5th 2010
         by Houghton Mifflin Harcourt

      ","['Fiction', 'Historical', 'Historical Fiction', 'Literature', 'Literature', 'American']"
12071576-surfacing,"
      Surfacing
",Margaret Atwood,"
  3.46
","

  19,969
  ratings
","

    1,287
    reviews
","Part detective novel, part psychological thriller, Surfacing is the story of a talented woman artist who goes in search of her missing father on a remote island in northern Quebec.  Setting out with her lover and another young couple, she soon finds herself captivated by the isolated setting, where a marriage begins to fall apart, violence and death lurk just beneath the surface, and sex becomes a catalyst for conflict and dangerous choices.  Surfacing is a work permeated with an aura of suspense, complex with layered meanings, and written in brilliant, diamond-sharp prose.  Here is a rich mine of ideas from an extraordinary writer about contemporary life and nature, families and marriage, and about women fragmented...and becoming whole.",English,English,Paperback,New edition,251 pages,"
            Published
        March 29th 1979
         by Virago Press Ltd

            
              (first published 1972)
            
","['Fiction', 'Cultural', 'Canada', 'Contemporary']"
914487,"
      The Science Fiction Century
",David G. Hartwell,"
  3.90
","

  133
  ratings
","

    20
    reviews
","""Science fiction is the characteristic literary genre of the century. It is the genre that stands in opposition to literary modernism."" So says David G. Hartwell in his introduction to The Science Fiction Century, an anthology spanning a hundred years of science fiction, from its birth in the 1890s to the future it predicted.David G. Hartwell is a World Fantasy Award-winning editor and anthologist who has twice before redefined a genre--first the horror field with The Dark Descent, then the subgenre of hard science fiction with The Ascent of Wonder, coedited with Kathryn Cramer. Now, Hartwell has compiled the mother of all definitive anthologies, guaranteed to change not only the way the science fiction field views itself but also the way the rest of literature views the field.Contents  17 • Introduction (The Science Fiction Century) • (1997) • essay by David G. Hartwell 21 • Beam Us Home • (1969) • shortstory by James Tiptree, Jr. 31 • Ministering Angels • (1955) • shortstory by C. S. Lewis 39 • The Music Master of Babylon • (1954) • novelette by Edgar Pangborn 57 • A Story of the Days to Come • (1899) • novella by H. G. Wells 112 • Hot Planet • (1963) • shortstory by Hal Clement 127 • A Work of Art • (1956) • novelette by James Blish 139 • The Machine Stops • (1909) • novelette by E. M. Forster 161 • Brightness Falls from the Air • (1951) • shortstory by Margaret St. Clair 166 • 2066: Election Day • (1956) • shortstory by Michael Shaara 177 • The Rose • (1953) • novella by Charles L. Harness [as by Charles Harness ] 232 • The Hounds of Tindalos • (1929) • shortstory by Frank Belknap Long 242 • The Angel of Violence • (1978) • shortstory by Adam Wisniewski-Snerg 252 • Nobody Bothers Gus • [Gus] • (1955) • shortstory by Algis Budrys 261 • The Time Machine • (1954) • shortstory by Dino Buzzati 265 • Mother • (1953) • novelette by Philip José Farmer 285 • As Easy as A.B.C. • (1912) • novelette by Rudyard Kipling 304 • Ginungagap • (1980) • novelette by Michael Swanwick 327 • Minister Without Portfolio • (1952) • shortstory by Mildred Clingerman 333 • Time in Advance • (1956) • novelette by William Tenn 352 • Good Night, Sophie • (1973) • novelette by Lino Aldani (aka Buonanotte Sofia 1963 ) 369 • Veritas • (1987) • novelette by James Morrow 382 • Enchanted Village • (1950) • shortstory by A. E. van Vogt 393 • The King and the Dollmaker • (1970) • novella by Wolfgang Jeschke (aka Der König und der Puppenmacher 1961 ) 435 • Fire Watch • [Time Travel] • (1982) • novelette by Connie Willis 462 • Goat Song • (1972) • novelette by Poul Anderson 486 • The Scarlet Plague • (1912) • novella by Jack London 518 • Drunkboat • [The Instrumentality of Mankind] • (1963) • novelette by Cordwainer Smith 539 • Another World • (1962) • novelette by J. H. Rosny aîné (aka Un Autre Monde 1895 ) 558 • If the Stars Are Gods • [Bradley Reynolds] • (1974) • novelette by Gordon Eklund and Gregory Benford 585 • I Still Call Australia Home • (1990) • shortstory by George Turner 598 • Liquid Sunshine • (1982) • novelette by Alexander Kuprin (aka Zhidkoe solntse 1913 ) 632 • Great Work of Time • (1989) • novella by John Crowley 683 • Sundance • (1969) • shortstory by Robert Silverberg 694 • Greenslaves • (1965) • novelette by Frank Herbert 716 • Rumfuddle • (1973) • novella by Jack Vance 754 • The Dimple in Draco • (1967) • shortstory by R. S. Richardson [as by Philip Latham ] 765 • Consider Her Ways • (1956) • novella by John Wyndham 805 • Something Ending • (1973) • shortstory by Eddy C. Bertin 812 • He Who Shapes • (1965) • novella by Roger Zelazny 869 • Swarm • [Shaper/Mechanist] • (1982) • novelette by Bruce Sterling 886 • Beggars in Spain • [Sleepless] • (1991) • novella by Nancy Kress 939 • Johnny Mnemonic • (1981) • shortstory by William Gibson 952 • ""Repent, Harlequin!"" Said the Ticktockman • (1965) • shortstory by Harlan Ellison 961 • Blood's a Rover • (1952) • novella by Chad Oliver 993 • Sail the Tide of Mourning • [Bentfin Boomers] • (1975) • shortstory by Richard A. LupoffThe story The Angel of Violence by Adam_Wiśniewski-Snerg was translated from Polish to English by Thomasz Mirkowicz for this anthology.The story Good Night, Sophie by Lino Aldani was translated from Italian to English by L. K. Conrad.The story Liquid Sunshine by Alexander Kuprin was translated from Russian to English by Leland Fetzer.",0312863381,9780312863388),Hardcover,,1005 pages,"
            Published
        October 15th 1997
         by Tor Books

            
              (first published 1997)
            
","['Science Fiction', 'Fiction', 'Anthologies', 'Short Stories']"
20987875,"
      পথের কবি
",Kishalay Thakur,"
  4.00
","

  20
  ratings
","

    5
    reviews
",,817215447X,9788172154479),Hardcover,,354 pages,"
            Published
        
         by Ananda Publishers

      ","['Biography Memoir', 'Nonfiction']"
18214192-my-forever,"
      My Forever
",Kira Adams,"
  3.73
","

  190
  ratings
","

    110
    reviews
","MadalynneLife can be cruel and unexpected, ripping your heart out when you least expect it. You never think it can be you and then it happens and you’re left to pick up the pieces of your broken life. I was grieving, understandably so, each stage pushing me further and further from him. There was never a doubt in my mind that Parker and I were soul mates. No one had ever made me feel the way he did, and I don’t want them to. Through all the hard times, he was there. Parker was the only person I could lean on, the only person I could talk to about my feelings. He pulled me out of my depression. He helped me see the light again.ParkerShe was hurting and I wanted to be there for her. When my brother Bo passed, I slipped into a deep depression, and even though I pushed Madalynne away at every turn, she never gave up on me. I owed her my life, and I wanted to spend the rest of mine making her happy.My Forever is the third book in the Infinite Love series.",English,English,ebook,,159 pages,"
            Published
        May 18th 2014
         by Smashwords

            
              (first published July 17th 2013)
            
","['Romance', 'Contemporary Romance', 'New Adult']"
5946601-brain-rules,"
      Brain Rules: 12 Principles for Surviving and Thriving at Work, Home, and School
",John Medina,"
  4.02
","

  27,915
  ratings
","

    1,596
    reviews
","Most of us have no idea what’s really going on inside our heads. Yet brain scientists have uncovered details every business leader, parent, and teacher should know—like the need for physical activity to get your brain working its best.How do we learn? What exactly do sleep and stress do to our brains? Why is multi-tasking a myth? Why is it so easy to forget—and so important to repeat new knowledge? Is it true that men and women have different brains?In Brain Rules, Dr. John Medina, a molecular biologist, shares his lifelong interest in how the brain sciences might influence the way we teach our children and the way we work. In each chapter, he describes a brain rule—what scientists know for sure about how our brains work—and then offers transformative ideas for our daily lives.Medina’s fascinating stories and infectious sense of humor breathe life into brain science. You’ll learn why Michael Jordan was no good at baseball. You’ll peer over a surgeon’s shoulder as he proves that most of us have a Jennifer Aniston neuron. You’ll meet a boy who has an amazing memory for music but can’t tie his own shoes.You will discover how:Every brain is wired differentlyExercise improves cognitionWe are designed to never stop learning and exploringMemories are volatileSleep is powerfully linked with the ability to learnVision trumps all of the other sensesStress changes the way we learnIn the end, you’ll understand how your brain really works—and how to get the most out of it.",0979777747,9780979777745),Paperback,,301 pages,"
            Published
        March 10th 2009
         by Pear Press

            
              (first published February 26th 2008)
            
","['Nonfiction', 'Psychology', 'Science', 'Self Help', 'Education', 'Neuroscience', 'Brain', 'Business']"
21858914-finding-it---alles-ist-leichter-mit-dir,"
      Finding it - Alles ist leichter mit dir
",Cora Carmack,"
  3.95
","

  15,293
  ratings
","

    1,384
    reviews
","Nach ihrem Collegeabschluss erfüllt sich für Kelsey Summers der Traum vieler junger Frauen: Sie darf eine Rundreise durch Europa machen. Doch so sehr sie sich auch bemüht - der Einsamkeit in ihrem Inneren kann sie nicht entkommen. Das ändert sich, als sie dem attraktiven Jackson Hunt begegnet, der ihr anbietet, sie auf ihrer Reise zu begleiten. Jackson weckt Gefühle in Kelsey, die sie noch nie gekannt hat.",3802596242,9783802596247),Klappenbroschur,,319 pages,"
            Published
        March 5th 2015
         by Egmont Lyx

            
              (first published October 10th 2013)
            
","['New Adult', 'Romance', 'Contemporary', 'Romance', 'Contemporary Romance']"
20570870,"
      پروانه
",Hermann Hesse,"
  3.77
","

  13
  ratings
","

    3
    reviews
",,Farsi,Farsi,ebook,,6 pages,"
            Published
        
         by http://iketab.com

            
              (first published 1926)
            
","['European Literature', 'German Literature']"
1515582,"
      A Descent into the Maelstrom
",Edgar Allan Poe,"
  3.56
","

  1,721
  ratings
","

    103
    reviews
","Inspired by the Moskstraumen, it is couched as a story within a story, a tale told at the summit of a mountain climb. The story is told by an old man who reveals that he only appears old - ""You suppose me a very old man,"" he says, ""but I am not. It took less than a single day to change these hairs from a jetty black to white, to weaken my limbs, and to unstring my nerves."" The narrator, convinced by the power of the whirlpools he sees in the ocean beyond, is then told of the ""old"" man's fishing trip with his two brothers a few years ago.",1594561680,9781594561689),Paperback,,36 pages,"
            Published
        February 2nd 2004
         by BookSurge Classics

            
              (first published 1841)
            
","['Classics', 'Short Stories', 'Horror', 'Fiction']"
246849,"
      The Discipline of Grace: God's Role and Our Role in the Pursuit of Holiness
",Jerry Bridges,"
  4.34
","

  5,094
  ratings
","

    201
    reviews
",,1576839893,9781576839898),Paperback,,253 pages,"
            Published
        May 12th 2006
         by NavPress Publishing Group

            
              (first published November 1st 1994)
            
","['Christian', 'Christian', 'Christian Living', 'Religion', 'Theology', 'Nonfiction', 'Religion', 'Christianity', 'Religion', 'Faith']"
