n,title,author,rating,num_ratings,num_reviews,descrip,isbn,isbn13,binding,edition,pages,published_on,genres
17672201,"
      برادران کارامازوف
",Fyodor Dostoyevsky,"
  4.32
","

  215,745
  ratings
","

    9,499
    reviews
","برادران کارامازوف رمانی از «داستایوفسکی» نویسنده‌ی شهیر روسی است. «برادران کارامازوف»، مشهورترین اثر «داستایوسکی» است که وی آن را در سال ۱۸۷۹ دو سال قبل از مرگ خویش به چاپ رساند، گویی این رمان قسمت نخست از یک مجموعه سه گانه بوده است، اما عمر نویسنده کفاف تکمیل دو اثر دیگر را نداده است. داستان کتاب ماجرای خانواده‌ی عجیبی است، و شرح نحوه‌ی ارتباط بین «فئودور کارامازوف»، پیرمرد فاسدالاخلاق و متمول است، با سه پسرش به نام‌های «میتیا»، «ایوان» و «آلیوشا»، و پسر حرامزاده‌اش به نام «اسمردیاکوف». «برادران کارامازوف» رمانی فلسفی است که به طور عمیقی در حوزه ی الهیات و وجود خدا، اختیار و اخلاقیات میپردازد. از زمان انتشار این رمان توسط بسیاری از اندیشمندان و دانشمندان، همانند آلبرت اینشتین، زیگموند فروید، مارتین هایدگر، کورت ونه گات, لودویگ ویتگنشتاین، و پاپ بندیکت شانزدهم، مورد تحسین قرار گرفته است، و به عنوان یکی از بهترین اثرها در ادبیات شناخته شده است",Persian,Persian,Hardcover,,1111 pages,"
            Published
        2002
         by ناهید


              (first published November 18th 1879)

","['Classics', 'Fiction', 'Cultural', 'Russia', 'Literature', 'Literature', 'Russian Literature']"
3677019-captain-corelli-s-mandolin,"
      Captain Corelli’s Mandolin
",Louis de Bernières,"
  3.98
","

  73,268
  ratings
","

    2,636
    reviews
",,1405880295,9781405880299),Paperback,,100 pages,"
            Published
        July 1st 2008
         by Pearson Education


              (first published 1994)

","['Fiction', 'Historical', 'Historical Fiction', 'Romance', 'Classics', 'War', 'Historical']"
37492535-brush-pen-illustration,"
      Brush Pen Illustration: More Than 200 Ideas for Drawing with Brush Pens
",Sho Ito,"
  3.88
","

  24
  ratings
","

    18
    reviews
","Curious about the world of brush pens but aren't sure where to start? Brush Pen Illustrationâ?? shows how to draw pretty much anything in 2 – 4 steps. Brush pens have taken the illustrating world by storm! This unique medium comes in hundreds of colors and produces a beautiful, soft, watercolor effect which has had lettering artists buzzing. Now, though, illustrators in all walks of art are incorporating brush pens' into their repertoire as a simple way to include color and motion into their art. Brush pens' style is reminiscent of Chinese brush painting and drawing. They offer a gentle, paint-like quality that replicate watercolor paints without having use paint and brushes. Brush Pen Illustration is a comprehensive guide which shows you how to draw pretty much everything in 2-4 easy steps; apples, zebras, penguins, flowers, this book shows you how to draw everything under the sun with fun and colorful brush pens.  ",None,Combine,Paperback,,104 pages,"
            Published
        June 26th 2018
         by Quarry Books

      ","['Art', 'Nonfiction', 'Art', 'Crafts']"
40881013-a-dama-e-o-vagabundo,"
      A Dama e o Vagabundo
",Cheryl Holt,"
  4.07
","

  469
  ratings
","

    33
    reviews
","Órfão desde cedo, MICHAEL SCOTT viu-se obrigado a enfrentar a dureza e a solidão das ruas de Londres. Não tem memórias do passado mas é atormentado por terríveis pesadelos. É um solitário mas sente que há algo vital e precioso em falta na sua vida. O seu espírito indomável, porém, fez dele um vencedor. Tornou-se um homem rico, poderoso… e perigoso. Mas como pôde uma criança tão desprotegida singrar tão espetacularmente? Conseguirá um dia descobrir a verdade sobre si próprio?MAGDALENA WELLS dirige uma obra de caridade nos bairros mais degradados da cidade. Conhece bem a reputação de Michael, mas nem por isso deixa de sucumbir a uma espécie de feitiço quando finalmente se encontra frente a frente com ele. Michael é a pessoa mais extraordinária que ela alguma vez conheceu. Como pode um rufia ser tão distinto e bem-sucedido? Qual é a sua verdadeira história? Conseguirá Magdalena ajudá-lo a desvendar os segredos que ele tanto procura descobrir?E assim começa uma nova série da nossa favorita CHERYL HOLT. A Dama e o Vagabundo é o primeiro volume da saga Homens Perdidos, onde a autora tece habilmente uma história sobre a importância da família, do amor e da lealdade.",B07F7MPTY8,B07F7MPTY8,Kindle Edition,,432 pages,"
            Published
        June 15th 2018
         by QUINTA ESSÊNCIA


              (first published May 26th 2015)

","['Romance', 'Historical Romance', 'Romance', 'Historical']"
36277432-twelve-years-a-slave,"
      Twelve Years a Slave
",Solomon Northup,"
  4.19
","

  82,793
  ratings
","

    5,889
    reviews
","Born into “the blessings of liberty in a free State,” Solomon Northup was kidnapped and sold into slavery in the Bayou Boeuf region of Louisiana’s Red River Valley. Twelve Years a Slave is the chronicle of his captivity at the mercy of sadistic plantation owner Edwin Epps, who tested Northup’s tenacity and self-control under the most brutal conditions. Until fate brought a Canadian abolitionist to Epps’s farm, Northup thought he would never draw another free breath.To this day Northup’s harrowing memoir is recognized as the most reliable, accurate eyewitness account of the daily lives of slaves. As a significant historical reference, it is unsurpassed. As an authentic narrative of a man starved of his freedom, it is unforgettable.AmazonClassics brings you timeless works from iconic authors. Ideal for anyone who wants to read a great work for the first time or revisit an old favorite, these new editions open the door to the stories and ideas that have shaped our world.",B075M7S8G4,B075M7S8G4,Kindle Edition,AmazonClassics Edition,249 pages,"
            Published
        December 5th 2017
         by AmazonClassics


              (first published February 5th 1853)

","['Nonfiction', 'History', 'Biography', 'Classics', 'Autobiography', 'Memoir']"
25388479-jane-eyre,"
      Jane Eyre
",Charlotte Brontë,"
  4.12
","

  1,471,301
  ratings
","

    37,237
    reviews
","""Jane Eyre racconta la storia dell'educazione sentimentale di una giovane istitutrice inglese, orfana e di umili origini, che ottiene alla fine, dopo molte peripezie, la felicità in amore unendosi all'ardente, impetuoso Edward Rochester, suo padrone; con questa si intreccia una precedente e tragica storia d'amore e follia che ha avuto per protagonisti Edward e Bertha, la donna strappata alla sua terra caraibica e relegata come pazza in una soffitta nella grande magione di Rochester: Thornfield Hall. Il romanzo è stato accolto con grande favore dal pubblico e da buona parte dei critici. E il favore e la popolarità sono durati a lungo e durano tuttora: ne fanno fede le molte edizioni, le traduzioni in tutte le lingue e la serie di adattamenti cinematografici, televisivi, teatrali e musicali; basti qui ricordare i numerosi film e le serie televisive prodotte dalla BBC."" (Dalla Postfazione di Remo Ceserani)",8807900777,9788807900778),Paperback,Universale economica. I classici,596 pages,"
            Published
        November 3rd 2014
         by Feltrinelli


              (first published October 16th 1847)

","['Classics', 'Fiction', 'Romance', 'Historical', 'Historical Fiction', 'Literature', 'Gothic', 'Historical', 'Literature', '19th Century', 'Classics', 'Classic Literature', 'Academic', 'School']"
49577,"
      The Ten Thousand: A Novel of Ancient Greece
",Michael Curtis Ford,"
  3.86
","

  2,515
  ratings
","

    112
    reviews
","In 401 B.C., a thundering army of mercenaries, camp followers, dreamers, and glory seekers set off to help a rebellious foreign general named Cyrus. In the months that followed, ten thousand men--trained and hardened in three decades of war in Greece--would engage in pitched battles, witness untold horrors, and begin a desperate march across he desert, over raging rivers, and into the jaws of hell itself. By the time it was over, some would be alive, others dead, and one among them would emerge and the greatest hero of all...In a novel of high adventure and riveting historical drama, Michael Curtis Ford brings to life an amazing true story from Greek antiquity--Xenophon's march of the ten Thousand. A tale of war and peace, of loyalties and betrayals, and of a soldier's love for a mysterious and dangerous woman, The Ten Thousand captures the eternal spirit of courage--in the face of impossible odds.",0312980329,9780312980320),Mass Market Paperback,,466 pages,"
            Published
        October 2002
         by St. Martin's Paperbacks


              (first published 2001)

","['Historical', 'Historical Fiction', 'Fiction', 'Historical', 'War', 'Cultural', 'Greece', 'War', 'Military Fiction', 'History', 'Ancient History', 'Literature', 'Ancient', 'Novels', 'Adventure']"
28938849-the-hating-game,"
      The Hating Game
",Sally  Thorne,"
  4.19
","

  91,315
  ratings
","

    14,247
    reviews
","
Nemesis (n.)1) An opponent or rival whom a person cannot best or overcome;2) A person’s undoing;3) Joshua Templeman.
Lucy Hutton and Joshua Templeman hate each other. Not dislike. Not begrudgingly tolerate. Hate. And they have no problem displaying their feelings through a series of ritualistic passive aggressive maneuvers as they sit across from each other, executive assistants to co-CEOs of a publishing company. Lucy can’t understand Joshua’s joyless, uptight, meticulous approach to his job. Joshua is clearly baffled by Lucy’s overly bright clothes, quirkiness, and Pollyanna attitude.Now up for the same promotion, their battle of wills has come to a head and Lucy refuses to back down when their latest game could cost her her dream job…But the tension between Lucy and Joshua has also reached its boiling point, and Lucy is discovering that maybe she doesn’t hate Joshua. And maybe, he doesn’t hate her either. Or maybe this is just another game.",English,English,Kindle Edition,,387 pages,"
            Published
        August 9th 2016
         by William Morrow Paperbacks

      ","['Romance', 'Contemporary', 'Womens Fiction', 'Chick Lit', 'Romance', 'Contemporary Romance', 'Adult', 'Fiction']"
20886746-shamati,"
      Shamati (I Heard)
",Michael Laitman,"
  4.57
","

  14
  ratings
","

    1
    review
","Among all the texts and notes of Rabbi Baruch Shalom Halevi Ashlag (the Rabash), there was one special notebook he always carried. This notebook contained the transcripts of his conversations with his father, Rabbi Yehuda Leib Halevi Ashlag (Baal HaSulam), author of the Sulam (Ladder) commentary on The Book of Zohar and of many other works on Kabbalah. Not feeling well on the Jewish New Year in September 1991, the Rabash summoned his prime disciple and personal assistant, Michael Laitman, to his bedside and handed him that notebook. Its cover contained only one word, Shamati (I Heard). As he handed the notebook, he said to Laitman, ""Take it and learn from it."" The following morning, he perished in his student?s arms, leaving him and many of his other disciples without guidance in this world. Committed to Rabash's legacy to disseminate the wisdom of Kabbalah, Laitman published the notebook just as it was written, thus retaining the text's transforming powers. Among all the books of Kabbalah, Shamati is a unique and compelling composition whose power persists long after the reading is through.",English,English,Kindle Edition,,410 pages,"
            Published
        October 8th 2008
         by Bnei Baruch, Laitman Kabbalah

      ",[]
24541102-i-ll-give-you-the-sun,"
      I'll Give You the Sun
",Jandy Nelson,"
  4.13
","

  223,375
  ratings
","

    21,613
    reviews
","From the author of The Sky Is Every­where, a radiant novel that will leave you laughing and crying – all at once. For fans of John Green, Gayle Forman and Lauren Oliver.""This is young adult realism in Technicolour.""- The Herald.Jude and her twin Noah were incredibly close – until a tragedy drove them apart, and now they are barely speaking. Then Jude meets a cocky, broken, beautiful boy as well as a captivating new mentor, both of whom may just need her as much as she needs them. What the twins don't realize is that each of them has only half the story and if they can just find their way back to one another, they have a chance to remake their world.",B00RKPFJZY,B00RKPFJZY,Kindle Edition,,386 pages,"
            Published
        March 19th 2015
         by Walker


              (first published September 16th 2014)

","['Young Adult', 'Contemporary', 'LGBT', 'Romance', 'Fiction']"
28684604-ecos-do-futuro---parte-2,"
      Ecos do Futuro - Parte 2
",Diana Gabaldon,"
  4.27
","

  237
  ratings
","

    28
    reviews
","Sétimo livro da série Outlander, Ecos do Futuro vai além da jornada de Claire e Jamie, apresentando outras três tramas paralelas. Enquanto o casal de protagonistas se vê às voltas com a Revolução Americana e a perspectiva de voltar para o Velho Mundo, Brianna e Roger, acompanhados dos filhos, tentam se readaptar à vida no século XX, para a qual acabam de retornar. Simultaneamente, Diana Gabaldon acompanha a trajetória de William Ransom, o filho adotado de Lord John Grey, ao ingressar no exército britânico para lutar contra os americanos. Para completar, o sobrinho de Jamie, Ian Murray, ganha uma história própria, tão intrincada quanto as demais.Não bastasse o inverno tenebroso pelo qual estão passando e todos os sombrios acontecimentos recentes, logo no início da trama a autora expõe Jamie e Ian a uma situação nada confortável, relacionada ao ouro roubado no último livro. A dupla acaba se envolvendo em um crime e Ian é jurado de morte. Em meio a tudo isso, ele terá de acompanhar a saída do tio e de Claire da Carolina do Norte em direção aos Highlands, onde Jamie pretende retomar a gráfica que deixou para trás, mas até isso se tornar realidade ainda há muito a ser enfrentado.Paralelamente, William Ransom passa por situações tragicômicas no exército britânico, assim como é desafiado constantemente. Durante sua trajetória enfrentando os americanos, William acaba cruzando com Ian Murray. Nesta altura da história um dos maiores receios de Jamie é deparar-se com William, seu filho criado pelo amigo John Grey, protagonista de outra série assinada por Diana Gabaldon. Diferente de outros livros, em Ecos do Futuro os integrantes da nova geração ganham um espaço considerável na história.Enquanto tudo isso transcorre no século XVIII, Roger e Brianna descobrem uma caixa de cartas de Claire e Jamie, as quais vão lendo aos poucos, como se a história relatada pelos pais estivesse apenas terminado de acontecer. Esta parece ser uma forma encontrada pela autora para manter a conexão entre as duas famílias, mesmo que agora elas estejam separadas por mais de 200 anos no tempo. Também é um ótimo recurso para relatar eventos vividos por Claire e Jamie sem se alongar muito.Assim como em capítulos anteriores da série, Diana Gabaldon inclui personalidades reais na trama, como Benjamin Franklin ou Benedict Arnold, além de fatos históricos nos quais seus personagens se envolvem. Além dos famosos, a autora oferece aos leitores uma série de personagens com papéis menores, mas que ajudam a dar a sustentação à trama, dividida em duas partes. Mantendo o estilo que conquistou milhões de leitores em todo o mundo, Diana Gabaldon mistura romance, suspense e disputas de poder numa narrativa que mantém a tensão e a emoção do início ao fim.",Portuguese,Portuguese,Paperback,,448 pages,"
            Published
        2011
         by Rocco


              (first published 2009)

","['Fantasy', 'Romance']"
23848809-starship-s-mage,"
      Starship's Mage: Omnibus
",Glynn Stewart,"
  4.20
","

  4,476
  ratings
","

    249
    reviews
","In a galaxy tied together by the magic of the elite Jump Magi, Damien Montgomery is a newly graduated member of their number. With no family or connections to find a ship, he is forced to service on an interstellar freighter known to be hunted by pirates. When he takes drastic action to save the ""Blue Jay"" from their pursuers, he sets in motion a sequence of events beyond his control - and attracts enemies on both sides of the law! Starship's Mage was originally released as five separate episodes.",B00QW6ZG14,B00QW6ZG14,Kindle Edition,,299 pages,"
            Published
        December 15th 2014
         by Faolan's Pen Publishing Inc.


              (first published December 3rd 2014)

","['Science Fiction', 'Fantasy', 'Space', 'Space Opera', 'Fantasy', 'Magic', 'Space', 'Fiction', 'Audiobook', 'War', 'Military Fiction', 'Science Fiction Fantasy', 'Adventure']"
35655179-digging-in,"
      Digging In
",Loretta Nyhan,"
  3.80
","

  13,965
  ratings
","

    1,073
    reviews
","Listening Length: 7 hours and 18 minutesIn author Loretta Nyhan’s warm, witty, and wonderful novel, a widow discovers an unexpected chance to start over—right in her own backyard.Paige Moresco found her true love in eighth grade—and lost him two years ago. Since his death, she’s been sleepwalking through life, barely holding on for the sake of her teenage son. Her house is a wreck, the grass is overrun with weeds, and she’s at risk of losing her job. As Paige stares at her neglected lawn, she knows she’s hit rock bottom. So she does something entirely unexpected: she begins to dig.As the hole gets bigger, Paige decides to turn her entire yard into a vegetable garden. The neighbors in her tidy gated community are more than a little alarmed. Paige knows nothing about gardening, and she’s boldly flouting neighborhood-association bylaws. But with the help of new friends, a charming local cop, and the transformative power of the soil, Paige starts to see potential in the chaos of her life. Something big is beginning to take root—both in her garden and in herself.",154364192X,9781543641929),Audio CD,Unabridged,8 pages,"
            Published
        April 1st 2018
         by Brilliance Audio

      ","['Fiction', 'Womens Fiction', 'Chick Lit', 'Contemporary']"
