n,title,author,rating,num_ratings,num_reviews,descrip,isbn,isbn13,binding,edition,pages,published_on,genres
21435166-tudo-s-o-hist-rias-de-amor,"
      Tudo São Histórias de Amor
",Dulce Maria Cardoso,"
  3.89
","

  125
  ratings
","

    17
    reviews
","Uma velha que em clausura depende do que o seu cão fiel lhe recolhe, uma mulher que mata a sua alma gémea, nós que nos tornamos cúmplices num autocarro em noite de temporal, um rio que devolve os ecos de duas crianças a quem aguarda um terrível milagre, uma ilha onde congeminam os faroleiros e suas zelosas esposas, um assassino a salvo na biblioteca, uma menina desaparecida, uma mulher intrigada pelo homem desconhecido. Um destino chamado amor.Nesta inquietante colectânea de contos, Dulce Maria Cardoso revela de novo a sua mestria literária.",,,Hardcover,,200 pages,"
            Published
        March 2014
         by Edições Tinta-da-China

      ","['European Literature', 'Portuguese Literature', 'Short Stories']"
13538833-howard-s-gift,"
      Howard's Gift: Uncommon Wisdom to Inspire Your Life's Work
",Eric C. Sinoway,"
  4.15
","

  188
  ratings
","

    30
    reviews
","An iconic teacher. A warm friend. A generous mentor.For more than 40 years, Howard Stevenson has been a towering figure at Harvard Business School: the man who literally defined entrepreneurship and taught thousands of the world’s most successful professionals.Now – spurred by Stevenson’s heart-stopping brush with death – his student, colleague, and dear friend Eric Sinoway shares the man’s wisdom and inspiration. Through warm and engaging conversations, we hear Howard’s timeless and practical lessons on pursuing both success and fulfillment, beginning with:• Create a vision of your own legacy through a process called “business planning for life.”• Be entrepreneurial in driving your career ahead (even if you’re not an entrepreneur).• Exploit the inflection points in your life – whether “friend,” “foe,” or “silent.”• Cut risk in tough career and life decisions by shining the “light of predictability” on them.• Plan for the ripples, not just the splash from your actions and choices. Reading Howard’s Gift is like having a wise, caring friend sit down and say, “Let’s figure all this out together.”And the deeply personal perspectives from guest contributors – such as CNN correspondent Soledad O’Brien, Teach for America Founder Wendy Kopp, two-time Super Bowl Champion Carl Banks, and legendary MTV Founder Bob Pittman – reinforce the practical lessons in this clear-sighted book that will help readers “define success in their own terms,” and “live a life with no regrets.” ",1250004241,9781250004246),Hardcover,,288 pages,"
            Published
        October 2nd 2012
         by St. Martin's Press

      ","['Nonfiction', 'Business', 'Leadership', 'Self Help']"
22670604-j-robot,"
      Já, robot
",Isaac Asimov,"
  4.19
","

  248,185
  ratings
","

    5,750
    reviews
","Isaac Asimov – při tomto jménu se všem příznivcům a čtenářům SF vybaví dvě věci – románový cyklus Nadace a hlavně tři zákony robotiky. Jakže znějí? 1. Robot nesmí ublížit člověku nebo svou nečinností dopustit, aby člověku bylo ublíženo. 2. Robot musí uposlechnout příkazů člověka, kromě případů, kdy tyto příkazy jsou v rozporu s prvním zákonem. 3. Robot musí chránit sám sebe před zničením, kromě případů, kdy tato ochrana je v rozporu s prvním nebo druhým zákonem. Tvůrcem a otcem celé robotické etiky je právě americký spisovatel Isaac Asimov. V této dnes již klasické sbírce nacházíme jedny z nejlepších povídek, jaké kdy byly na toto téma napsány. A lze jen dodat, že myšlenky v nich obsažené nijak nestárnou – spíše naopak.",8073874911,9788073874919),Hardcover,"Trifid (Triton); Fantastika (Argo, Triton)",259 pages,"
            Published
        2012
         by Argo, Triton

            
              (first published 1950)
            
","['Science Fiction', 'Fiction', 'Classics', 'Short Stories']"
34964938-the-coincidence-makers,"
      The Coincidence Makers
",Yoav Blum,"
  3.85
","

  2,357
  ratings
","

    510
    reviews
","In this genre-bending novel, there is no such thing as chance and every action is carefully executed by highly trained agents. You’ll never looks at coincidences the same way again.What if the drink you just spilled, the train you just missed, or the lottery ticket you just found was not just a random occurrence? What if it’s all part of a bigger plan? What if there’s no such thing as a chance encounter? What if there are people we don’t know determining our destiny? And what if they are even planning the fate of the world?Enter the Coincidence Makers—Guy, Emily, and Eric—three seemingly ordinary people who work for a secret organization devoted to creating and carrying out coincidences. What the rest of the world sees as random occurrences, are, in fact, carefully orchestrated events designed to spark significant changes in the lives of their targets—scientists on the brink of breakthroughs, struggling artists starved for inspiration, loves to be, or just plain people like you and me…When an assignment of the highest level is slipped under Guy’s door one night, he knows it will be the most difficult and dangerous coincidence he’s ever had to fulfill. But not even a coincidence maker can see how this assignment is about to change all their lives and teach them the true nature of fate, free will, and the real meaning of love.",1250146119,9781250146113),Hardcover,,291 pages,"
            Published
        March 6th 2018
         by St. Martin's Press

            
              (first published January 1st 2011)
            
","['Fiction', 'Fantasy', 'Science Fiction', 'Romance']"
36575774-be-unstoppable,"
      Be Unstoppable: The Art of Never Giving Up
",Bethany Hamilton,"
  4.46
","

  28
  ratings
","

    3
    reviews
","Showcasing page after page of breathtaking photos and life-changing inspiration from champion surfer and Christian role model Bethany Hamilton, Be Unstoppable is a beautiful gift of encouragement for any young adult to boldly follow your passions, live in faith, and be unstoppable as well.After losing her left arm to a 14-foot tiger shark and returning to the competitive surfing waters a month later, New York Times bestselling author and champion surfer Bethany Hamilton is the heroine in one of the biggest comeback stories of our era.In Be Unstoppable, Bethany shares how faith, love, and passion have been the fuel to push her beyond all expectations. Alongside her insights are spectacular, full-color photos of Bethany the world-class surfer in action, capturing both her mastery of her sport as well as the beauty and raw power of the ocean.Whether in school, sports, faith, or friendships, the tenacity, courage, and wisdom that pops from these pages will help you find the unstoppable in your own life.Be bold. Be inspired. Be unstoppable.Be Unstoppable:Features the inspirational words of sought-after public speaker, champion surfer, and spiritual icon Bethany HamiltonIncludes more than 60 breathtaking photos from the making of her new documentary, Bethany Hamilton: UnstoppableCaptures Bethany's sense of wonder and adventure throughout every pageIs a full-color, giftable photo book with a decorated cover",0310764858,9780310764854),Hardcover,,128 pages,"
            Published
        June 5th 2018
         by Zondervan

      ","['Nonfiction', 'Christian', 'Christian', 'Christian Non Fiction']"
7029838-hakk-ri-de-bir-mevsim,"
      Hakkâri'de Bir Mevsim
",Ferit Edgü,"
  4.45
","

  1,564
  ratings
","

    142
    reviews
","ISBN: 9789755702858 için alternatif kapak""O""yu [Hakkari'de Bir Mevsim] sadece gerçekçi bir roman saymak yetmez, gerçeğin inanılmaz bir düşe dönüştüğü, şarşırtıcı bir öyküdür bu. Ferit Edgü'nün gerçek bir yaşamı, bir roman yaşamına çevirmesindeki beceriye hayran oldum. Çünki ""O"" gözlem gücünü, anlatı ustalığından alıyor.- Melih Cevdet AndayFilmi 1984 Berlin Film Festivali'nde dört ödül birden alan ""Hakkari'de Bir Mevsim"", Çince ve Japonca dahil, çeşitli dünya dillerine çevrilmiştir.",,,Paperback,,198 pages,"
            Published
        April 2006
         by Sel Yayıncılık 

            
              (first published 1977)
            
","['Asian Literature', 'Turkish Literature', 'Cultural', 'Turkish', 'Fiction', 'Novels', 'Literature']"
29630399,"
      ஒரு சிறு இசை
",வண்ணதாசன் (vannadasan),"
  4.05
","

  85
  ratings
","

    11
    reviews
",,,,Paperback,,160 pages,"
            Published
        2013
         by சந்தியா பதிப்பகம் (Sandhya Pathippagam)

      ",['Short Stories']
1124499,"
      Murder on the Orient Express
",Agatha Christie,"
  4.17
","

  310,575
  ratings
","

    20,034
    reviews
","« Le train est aussi dangereux que le paquebot » affirme Hercule Poirot…Le lendemain, dans une voiture de l’Orient-Express bloqué par les neiges yougoslaves, on découvre le cadavre d’un américain lardé de douze coups de couteau. L’assassin n’a pu venir de l’extérieur : voici donc un huis clos, le plus fameux, peut-être, de toute la littérature policière. Pour mener son enquête, le petit détective belge a le choix entre une princesse russe, une Américaine fantasque, le secrétaire de la victime, un couple de Hongrois distingués, l’inévitable colonel de retour des Indes, les domestiques de tout ce beau monde et le contrôleur du train.",0425173755,9780425173756),Paperback,,245 pages,"
            Published
        January 1st 2000
         by Berkley

            
              (first published 1934)
            
","['Mystery', 'Classics', 'Fiction', 'Mystery', 'Crime']"
1190703,"
      The Wanderer
",Sharon Creech,"
  3.85
","

  10,950
  ratings
","

    790
    reviews
","Newbery Honor Book * ALA Notable Children's Book“A beautifully written and imaginatively constructed novel that speaks to the power of survival and the delicacy of grief.” —School Library Journal (starred review)This acclaimed bestselling Newbery Honor Book from multi-award-winning author Sharon Creech is a classic and moving story of adventure, self-discovery, and one girl's independence.Thirteen-year-old Sophie hears the sea calling, promising adventure and a chance for discovery as she sets sail for England with her three uncles and two cousins. Sophie’s cousin Cody isn’t so sure he has the strength to prove himself to the crew and to his father.Through Sophie’s and Cody’s travel logs, we hear stories of the past and the daily challenges of surviving at sea as The Wanderer sails toward its destination—and its passengers search for their places in the world.“Sophie is a quietly luminous heroine, and readers will rejoice in her voyage.” —BCCB (starred review)""Like Creech's Walk Two Moons and Chasing Redbird, this intimate novel poetically connects journey with self-discovery.” —Publishers Weekly (starred review)",0060277300,9780060277307),Hardcover,,320 pages,"
            Published
        March 22nd 2000
         by HarperCollins

      ","['Young Adult', 'Fiction', 'Adventure', 'Realistic Fiction', 'Childrens', 'Childrens', 'Middle Grade', 'Childrens', 'Juvenile', 'Family', 'Contemporary', 'Historical', 'Historical Fiction']"
245620,"
      The Memoirs of Helen of Troy
",Amanda Elyot,"
  3.79
","

  1,122
  ratings
","

    75
    reviews
","Historyâ��s Greatest BeautyTells the Story of Her LifeGossips began whispering about Princess Helen from the moment of her birth. A daughter of the royal house of Sparta, she was not the progeny of King Tyndareus, they murmured, but of Zeus, king of the gods. Her mother, Queen Leda, a powerful priestess, was branded an adulteress, with tragic consequences. As Helen grew to adulthood her beauty was so breathtaking it overshadowed that of every woman in Sparta. When she was kidnapped by Theseus, king of Athens, in a gambit to replenish his kingdomâ��s coffers, she was relieved to get away from the place where she had been so unhappy.Helen fell in love with the much older Theseus, and to his surprise, he returned the feelings. But soon Helen was forced to return to Sparta and was hastily married off to the tepid Menelaus for the sake of an advantageous political alliance. After years of marriage, the spirited, passionate Helen was not the docile wife King Menelaus desired, and when she fell in love with another manâ��Paris Alexandros, the prodigal son of King Priam of Troyâ��Helen unwittingly set the stage for the ultimate conflict: a war that would destroy nearly all she held dear.In this lush, compelling novel of passion and loss, Helen of Troy, a true survivor, tells the truth about her life, her lovers, and the Trojan War. This is the memoir that she has writtenâ��her legendary beauty still undimmed by age.",0307338606,9780307338600),Paperback,,336 pages,"
            Published
        July 25th 2006
         by Three Rivers Press

            
              (first published October 4th 2005)
            
","['Historical', 'Historical Fiction', 'Fantasy', 'Mythology', 'Fiction', 'Historical', 'Mythology', 'Greek Mythology', 'Cultural', 'Greece', 'Fantasy', 'Retellings', 'Classics', 'Historical Fiction', 'Historical Fantasy']"
25751208-living-easy-with-ayurveda,"
      Living Easy With Ayurveda
",J.V. Hebbar,"
  3.61
","

  18
  ratings
","

    4
    reviews
","The book guides you to adopt a healthy lifestyle based on the ancient Indian Medical Science - Ayurveda. The book covers the following topics - setting up a healthy lifestyle, basics of Tridosha, Massage, benefits and side effects, Panchakarma and related procedures, Mental and physical exercises, How to adopt Pranayama in your routine, Health advice based on seasons, Diet advice, Fasting tips, Tastes and their qualities Abstinence, Sexual health, Sleep and related aspects, Dairy products, Spices, Oils, simple and effective home remedies and more. ",,,Kindle Edition,,719 pages,"
            Published
        May 31st 2015
         by Partridge Publishing India

      ",[]
43815153-what-do-you-say,"
      What Do You Say?
",Maiyang Saridjo,"
  4.67
","

  3
  ratings
","

    0
    reviews
","""Achoo!"" ""Ring, Ring!"" ""Please!"" ""Thank you!"" What do your kids say to someone who gives them a triangle shape or when someone sneezes? Teach them the grace and gratitude or how to respond to common questions in an imaginative and creative way through this artistic illustration book. Your kids will enjoy learning to show appreciation and to return kindness in a fun way! “As we express our gratitude, we must never forget that the highest appreciation is not to utter words, but to live by them.” – John F. Kennedy",0578442671,9780578442679),Paperback,,26 pages,"
            Published
        January 9th 2019
         by Maiyang Kim

      ",[]
3115359-2666,"
      2666
",Roberto Bolaño,"
  4.21
","

  27,263
  ratings
","

    3,371
    reviews
","Composed in the last two years of Bolaño's life, 2666 has been greeted as his greatest achievement, surpassing even his previous work in its strangeness,beauty, and scope. Its throng of unforgettable characters include academics and convicts, an American sportswriter, an elusive German novelist, and a teenage student caring for her widowed, mentally unstable father. Their lives intersect in the desert sprawl of Santa Teresa--a fictional Juárez--on the US-Mexico border, where hundreds of young factory workers, in the novel as in life, have disappeared. Audacious, impassioned and profoundly inspired, 2666 is Roberto Bolaño’s masterwork.",0374100144,9780374100148),Hardcover,,898 pages,"
            Published
        November 11th 2008
         by Farrar, Straus and Giroux

            
              (first published 2004)
            
","['Fiction', 'Literature', 'Novels', 'European Literature', 'Spanish Literature', 'Cultural', 'Latin American', 'Literary Fiction', 'Mystery', 'Contemporary', 'Mystery', 'Crime', 'Unfinished']"
217381,"
      Faserland
",Christian Kracht,"
  3.60
","

  2,265
  ratings
","

    97
    reviews
",,3423129824,9783423129824),Paperback,,160 pages,"
            Published
        June 1st 2002
         by Dtv

            
              (first published 1995)
            
","['Fiction', 'European Literature', 'German Literature', 'Contemporary']"
