n,title,author,rating,num_ratings,num_reviews,descrip,isbn,isbn13,binding,edition,pages,published_on,genres
5752,"
      The Blank Slate: The Modern Denial of Human Nature
",Steven Pinker,"
  4.08
","

  19,422
  ratings
","

    801
    reviews
","“In a work of outstanding clarity and sheer brilliance Steven Pinker banishes forever fears that a biological understanding of human nature threatens humane values.”—Helena Cronin, author of The Ant and The Peacock“A mind blowing, mind openingexpos. Pinker's profoundly positive arguments for the compatibility of biology and humanism are unrivalled for their scope and depth and should be mandatory, if disquieting, reading.”—Patricia Goldman-Rakic, past president of the Society for NeuroscienceIn The Blank Slate, Steven Pinker explores the idea of human nature and its moral, emotional, and political colorings. He shows how many intellectuals have denied the existence of human nature by embracing three linked dogmas: the Blank Slate (the mind has no innate traits), the Noble Savage (people are born good and corrupted by society), and the Ghost in the Machine (each of us has a soul that makes choices free from biology). Each dogma carries a moral burden, so their defenders have engaged in desperate tactics to discredit the scientists who are now challenging them.Pinker injects calm and rationality into these debates by showing that equality, progress, responsibility, and purpose have nothing to fear from discoveries about a rich human nature. He disarms even the most menacing threats with clear thinking, common sense, and pertinent facts from science and history.Despite its popularity among intellectuals during much of the twentieth century, he argues, the doctrine of the Blank Slate may have done more harm than good. It denies our common humanity and our individual preferences, replaces hardheaded analyses of social problems with feel-good slogans, and distorts our understanding of government, violence, parenting, and the arts.Pinker shows that an acknowledgement of human nature that is grounded in science and common sense, far from being dangerous, can complement insights about the human condition made by millennia of artists and philosophers. All this is done in the style that earned his previous books many prizes and worldwide acclaim: wit, lucidity, and insight into matters great and small.",0142003344,9780142003343),Paperback,,528 pages,"
            Published
        August 26th 2003
         by Penguin Books

            
              (first published 2002)
            
","['Psychology', 'Science', 'Nonfiction', 'Philosophy', 'Sociology']"
1175893,"
      Tunnels
",Roderick Gordon,"
  3.59
","

  14,865
  ratings
","

    1,503
    reviews
","14-year-old Will Burrows has little in common with his strange, dysfunctional family. In fact, the only bond he shares with his eccentric father is a passion for archaeological excavation. So when his dad mysteriously vanishes, Will is compelled to dig up the truth behind his disappearance. He unearths the unbelievable: a subterranean society that time forgot. ""The Colony"" has existed unchanged for a century, but it's no benign time capsule of a bygone era. Because the Colony is ruled by a merciless overclass, the Styx. Will must free his father--is he also about to ignite a revolution?",1905294425,9781905294428),Paperback,,464 pages,"
            Published
        July 2nd 2007
         by Chicken House Publishing

      ","['Fantasy', 'Young Adult', 'Adventure', 'Fiction']"
13597728-asylum,"
      Asylum
",Madeleine Roux,"
  3.64
","

  41,274
  ratings
","

    5,135
    reviews
","Asylum is a thrilling and creepy photo-novel perfect for fans of the New York Times bestseller Miss Peregrine's Home for Peculiar Children.For sixteen-year-old Dan Crawford, New Hampshire College Prep is more than a summer program—it's a lifeline. An outcast at his high school, Dan is excited to finally make some friends in his last summer before college. But when he arrives at the program, Dan learns that his dorm for the summer used to be a sanatorium, more commonly known as an asylum. And not just any asylum—a last resort for the criminally insane.As Dan and his new friends, Abby and Jordan, explore the hidden recesses of their creepy summer home, they soon discover it's no coincidence that the three of them ended up here. Because the asylum holds the key to a terrifying past. And there are some secrets that refuse to stay buried.Featuring found photos of unsettling history and real abandoned asylums and filled with chilling mystery and page-turning suspense, Madeleine Roux's teen debut, Asylum, is a horror story that treads the line between genius and insanity.",0062220969,9780062220967),Hardcover,,317 pages,"
            Published
        August 20th 2013
         by HarperTeen

      ","['Horror', 'Fiction', 'Young Adult', 'Fantasy']"
47304,"
      The Freedom Writers Diary
",Erin Gruwell,"
  4.11
","

  13,688
  ratings
","

    1,562
    reviews
","#1 NEW YORK TIMES BESTSELLER & NOW A MAJOR MOTION PICTUREStraight from the front line of urban America, the inspiring story of one fiercely determined teacher and her remarkable students.As an idealistic twenty-three-year-old English teacher at Wilson High School in Long beach, California, Erin Gruwell confronted a room of “unteachable, at-risk” students. One day she intercepted a note with an ugly racial caricature, and angrily declared that this was precisely the sort of thing that led to the Holocaust—only to be met by uncomprehending looks. So she and her students, using the treasured books Anne Frank: The Diary of a Young Girl and Zlata’s Diary: A Child’s Life in Sarajevo as their guides, undertook a life-changing, eye-opening, spirit-raising odyssey against intolerance and misunderstanding. They learned to see the parallels in these books to their own lives, recording their thoughts and feelings in diaries and dubbing themselves the “Freedom Writers” in homage to the civil rights activists “The Freedom Riders.”With funds raised by a “Read-a-thon for Tolerance,” they arranged for Miep Gies, the courageous Dutch woman who sheltered the Frank family, to visit them in California, where she declared that Erin Gruwell’s students were “the real heroes.” Their efforts have paid off spectacularly, both in terms of recognition—appearances on “Prime Time Live” and “All Things Considered,” coverage in People magazine, a meeting with U.S. Secretary of Education Richard Riley—and educationally. All 150 Freedom Writers have graduated from high school and are now attending college.With powerful entries from the students’ own diaries and a narrative text by Erin Gruwell, The Freedom Writers Diary is an uplifting, unforgettable example of how hard work, courage, and the spirit of determination changed the lives of a teacher and her students. The authors’ proceeds from this book will be donated to The Tolerance Education Foundation, an organization set up to pay for the Freedom Writers’ college tuition. Erin Gruwell is now a visiting professor at California State University, Long Beach, where some of her students are Freedom Writers.",038549422X,9780385494229),Paperback,10th Anniversary Edition,316 pages,"
            Published
        October 12th 2009
         by Broadway Books

            
              (first published September 1st 1999)
            
","['Nonfiction', 'Teaching', 'Biography', 'Autobiography', 'Memoir']"
11230081-seriously-i-m-kidding,"
      Seriously... I'm Kidding
",Ellen DeGeneres,"
  3.72
","

  94,416
  ratings
","

    7,080
    reviews
","""Sometimes the greatest things are the most embarrassing."" Ellen Degeneres' winning, upbeat candor has made her show one of the most popular, resilient and honored daytime shows on the air. (To date, it has won no fewer than 31 Emmys.) Seriously... I'm Kidding, Degeneres' first book in eight years, brings us up to date about the life of a kindhearted woman who bowed out of American Idol because she didn't want to be mean. Lively; hilarious; often sweetly poignant.",0446585025,9780446585026),Hardcover,,241 pages,"
            Published
        October 4th 2011
         by Grand Central Publishing

      ","['Nonfiction', 'Humor', 'Audiobook', 'Autobiography', 'Memoir', 'Biography', 'Humor', 'Comedy']"
11115457-time-between-us,"
      Time Between Us
",Tamara Ireland Stone,"
  3.91
","

  10,259
  ratings
","

    1,511
    reviews
","Anna and Bennett were never supposed to meet: she lives in 1995 Chicago and he lives in 2012 San Francisco. But Bennett has the unique ability to travel through time and space, which brings him into Anna’s life, and with him a new world of adventure and possibility.As their relationship deepens, the two face the reality that time may knock Bennett back to where he belongs, even as a devastating crisis throws everything they believe into question. Against a ticking clock, Anna and Bennett are forced to ask themselves how far they can push the bounds of fate, what consequences they can bear in order to stay together, and whether their love can stand the test of time.Fresh, exciting, and deeply romantic, Time Between Us is a stunning, spellbinding debut from an extraordinary new voice in YA fiction.",142315956X,9781423159568),Hardcover,,368 pages,"
            Published
        October 9th 2012
         by Hyperion

      ","['Young Adult', 'Science Fiction', 'Time Travel', 'Romance', 'Contemporary', 'Fantasy']"
16047244-rock-the-heart,"
      Rock the Heart
",Michelle A. Valentine,"
  4.00
","

  30,080
  ratings
","

    1,516
    reviews
","For the last four years, good girl Lane has regretted breaking up with Noel Falcon. She thought she was sensible when she told him his dreams of being a rock star would get him nowhere, but now that he's a rock god and her career is stagnant, she realizes just how wrong she was. When Noel hires the marketing company where Lane is an intern, she’s forced to see him again. If she wants to land her dream job as executive within the company, she has to win him over and secure his account. Too bad Noel is still pissed at her for breaking his heart.When Lane’s company flies her to a Black Falcon concert to gain Noel’s attention, emotions run high the moment she sees him and realizes she’s far from over him. But Noel’s countless trysts with groupies and his cocky attitude make Lane believe he isn’t the same guy she once loved—now he seems to only want her body. Then after Lane discloses she needs him to procure a job, Noel proves he’s a changed man by forcing her to go on the road with him in order to get it.After Lane reluctantly takes Noel up on his offer, she becomes willing to do whatever it takes to keep him satisfied, even if it means succumbing to his seductive ways. Lane soon finds deception is a dangerous game and she’s not the only one playing.Join Michelle's Facebook Reader Group: Valentine Vixens",,,Kindle Edition,1st edition,330 pages,"
            Published
        November 15th 2012
         by Michelle A. Valentine Books

            
              (first published November 13th 2012)
            
","['Romance', 'New Adult', 'Romance', 'Contemporary Romance', 'Music', 'Contemporary']"
1611988,"
      A Prisoner of Birth
",Jeffrey Archer,"
  4.13
","

  30,265
  ratings
","

    2,203
    reviews
","
International bestseller and master storyteller Jeffrey Archer is at the very top of his game in this story of fate and fortune, redemption and revenge.
If Danny Cartwright had proposed to Beth Wilson the day before, or the day after, he would not have been arrested and charged with the murder of his best friend. But when the four prosecution witnesses are a barrister, a popular actor, an aristocrat, and the youngest partner in an established firm's history, who is going to believe his side of the story?Danny is sentenced to twenty-two years and sent to Belmarsh prison, the highest-security jail in the land, from where no inmate has ever escaped.However, Spencer Craig, Lawrence Davenport, Gerald Payne, and Toby Mortimer all underestimate Danny's determination to seek revenge, and Beth's relentless quest to pursue justice, which ends up with all four fighting for their lives.Thus begins Jeffrey Archer's most powerful novel since Kane and Abel, with a cast of characters that will remain with you long after you've turned the last page.And if that is not enough, prepare for an ending that will shock even the most ardent of Archer's fans.",0312379293,9780312379292),Hardcover,,501 pages,"
            Published
        March 4th 2008
         by St. Martin's Press

      ","['Fiction', 'Thriller', 'Mystery']"
15050,"
      Sexing the Cherry
",Jeanette Winterson,"
  3.81
","

  14,466
  ratings
","

    856
    reviews
","In a fantastic world that is and is not seventeenth-century England, a baby is found floating in the Thames. The child, Jordan, is rescued by Dog Woman and grows up to travel the world like Gulliver, though he finds that the world’s most curious oddities come from his own mind. Winterson leads the reader from discussions on the nature of time to Jordan’s fascination with journeys concealed within other journeys, all with a dizzying speed that shoots the reader from epiphany to shimmering epiphany.",0802135781,9780802135780),Paperback,,167 pages,"
            Published
        August 10th 1998
         by Grove Press

            
              (first published January 1st 1989)
            
","['Fiction', 'Fantasy', 'Magical Realism', 'Historical', 'Historical Fiction']"
119389,"
      Windmills of the Gods
",Sidney Sheldon,"
  3.85
","

  27,752
  ratings
","

    604
    reviews
",,0006174426,9780006174424),Paperback,,419 pages,"
            Published
        1994
         by HarperCollins

            
              (first published 1987)
            
","['Fiction', 'Thriller', 'Mystery', 'Suspense']"
7274337-the-invisible-bridge,"
      The Invisible Bridge
",Julie Orringer,"
  4.19
","

  45,849
  ratings
","

    4,772
    reviews
","A grand love story and an epic tale of three brothers whose lives are torn apart by war.Paris, 1937. Andras Lévi, a Hungarian Jewish architecture student, arrives from Budapest with a scholarship, a single suitcase, and a mysterious letter he has promised to deliver to C. Morgenstern on the rue de Sévigné. As he becomes involved with the letter’s recipient, his elder brother takes up medical studies in Modena, their younger brother leaves school for the stage—and Europe’s unfolding tragedy sends each of their lives into terrifying uncertainty.From the Hungarian village of Konyár to the grand opera houses of Budapest and Paris, from the lonely chill of Andras’s garret to the enduring passion he discovers on the rue de Sévigné, from the despair of a Carpathian winter to an unimaginable life in forced labor camps and beyond, The Invisible Bridge tells the unforgettable story of brothers bound by history and love, of a marriage tested by disaster, of a Jewish family’s struggle against annihilation, and of the dangerous power of art in a time of war.Length: 27 hrs and 51 mins",0307713547,9780307713544),Audiobook,,28 pages,"
            Published
        May 4th 2010
         by Random House Audio

      ","['Historical', 'Historical Fiction', 'Fiction', 'War', 'World War II', 'World War II', 'Holocaust', 'Historical', 'War']"
13638570-out-of-breath,"
      Out of Breath
",Rebecca Donovan,"
  4.31
","

  45,029
  ratings
","

    3,815
    reviews
","Emma leaves Weslyn and everyone in it behind to attend Stanford University, just as she always intended. A shell of her former self, she is not the same girl. She is broken, and the only way that she’ll be whole again is through forgiveness. Emma must find a way to forgive herself and recognize her own worth before she can receive the love she deserves. This final installment will have readers holding their breath until the very last page.",,,Kindle Edition,,422 pages,"
            Published
        July 2nd 2013
         by Skyscape

            
              (first published June 6th 2013)
            
","['Romance', 'New Adult', 'Young Adult', 'Contemporary', 'Sociology', 'Abuse']"
258079,"
      The Go-Between
",L.P. Hartley,"
  3.96
","

  7,497
  ratings
","

    623
    reviews
","""The past is a foreign country: they do things differently there.""Summering with a fellow schoolboy on a great English estate, Leo, the hero of L. P. Hartley's finest novel, encounters a world of unimagined luxury. But when his friend's beautiful older sister enlists him as the unwitting messenger in her illicit love affair, the aftershocks will be felt for years. The inspiration for the brilliant Joseph Losey/Harold Pinter film starring Julie Christie and Alan Bates, The Go-Between is a masterpiece—a richly layered, spellbinding story about past and present, naiveté and knowledge, and the mysteries of the human heart. This volume includes, for the first time ever in North America, Hartley's own introduction to the novel.",0940322994,9780940322998),Paperback,,326 pages,"
            Published
        2002
         by New York Review of Books

            
              (first published 1953)
            
","['Fiction', 'Classics', 'Historical', 'Historical Fiction', 'European Literature', 'British Literature', 'Literature', '20th Century', 'Novels', 'Young Adult', 'Coming Of Age', 'Literature', 'Classics', 'Modern Classics', 'Literary Fiction']"
470587,"
      Before Women Had Wings
",Connie May Fowler,"
  4.02
","

  3,297
  ratings
","

    306
    reviews
","My name is Avocet Abigail Jackson. But because Mama couldn't find anyone who thought Avocet was a fine name for a child, she called me Bird. Which is okay by me. She named both her children after birds, her logic being that if we were named for something with wings then maybe we'd be able to fly above the shit in our lives. . . .                       So says Bird Jackson, the mesmerizing narrator of Connie May Fowler's vivid and brilliantly written, Before Women Had Wings.                       Starstruck by a dime-store picture of Jesus, Bird fancies herself ""His girlfriend"" and embarks upon a spiritual quest for salvation, even as the chaos of her home life plunges her into a stony silence. In stark and honest language, she tells the tragic life of her father, a sweet-talking wanna-be country music star, tracks her older sister's perilous journey into womanhood, and witnesses her mother make a courageous and ultimately devastating decision.                      Yet most profound is Bird's own story--her struggle to sift through the ashes of her parents' lives, her meeting with Miss Zora, a healer whose prayers over the bones of winged creatures are meant to guide their souls to heaven, and her will to make sense of a world where fear is more plentiful than hope, retribution more valued than love. . . .                     ""A thing of heart-rending beauty, a moving exploration of love and loss, violence and grief, forgiveness and redemption.""           --Chicago Tribune                      ""There is no denying the depth of Connie May Fowler's talent and the breadth of her imagination.""           --The New York Times Book Review                      ""Brilliant.""           --The Boston Sunday Globe",0449911446,9780449911440),Paperback,Ballantine Reader's Circle,304 pages,"
            Published
        April 22nd 1997
         by Ballantine Books

            
              (first published May 7th 1996)
            
","['Fiction', 'Historical', 'Historical Fiction', 'American', 'Southern', 'Young Adult', 'Coming Of Age']"
